long,lat
-43.1509734086101,-22.9060679037793
-43.1491406654745,-22.908369844806
-43.1490776907248,-22.9084828820808
-43.148262716733,-22.9105112907387
-43.1479921960732,-22.9126610891073
-43.1479928809641,-22.9128162394228
-43.1488702224531,-22.9165233313476
-43.1490690439027,-22.9169275239158
-43.1497713133466,-22.9181114705184
-43.1500694793658,-22.9185355258686
-43.1503900669198,-22.9190441944853
-43.1511740308965,-22.920106267622
-43.1513645848561,-22.920328586071
-43.1514343808133,-22.9204295660372
-43.1517025555717,-22.9207973297933
-43.152120192763,-22.9213407683328
-43.1522518404069,-22.9215079804538
-43.1525256127532,-22.9218474691464
-43.1532767305039,-22.922671288184
-43.1533897542115,-22.9227812030951
-43.1552736127831,-22.9242057973013
-43.1574795698863,-22.9251540941522
-43.1576158842296,-22.9251944621643
-43.1577805851416,-22.9252211024037
-43.157818396233,-22.9252389697175
-43.1585391891726,-22.9270862512778
-43.1603191813586,-22.9291165037839
-43.1605405479823,-22.9295679737132
-43.1606835503535,-22.9298786413559
-43.1608315264423,-22.9301842720323
-43.1609211601707,-22.9303605685164
-43.1609836454451,-22.9304941742991
-43.1609923809511,-22.9305148218402
-43.1610067742745,-22.9305560474759
-43.1610654065772,-22.9307287202923
-43.1611134262919,-22.9308927132265
-43.1610388905745,-22.9309749155624
-43.1610138043535,-22.9310125461797
-43.1609732590034,-22.931097567048
-43.1608833794949,-22.931212812143
-43.1604972194373,-22.9317470359473
-43.160356357634,-22.9319577661917
-43.1603318453804,-22.9319976871802
-43.1599479568338,-22.9317771765231
-43.1597052102702,-22.9315204842649
-43.1596511493547,-22.9314842102728
-43.1594386104367,-22.9313455640632
-43.1594052022327,-22.9313243822678
-43.1570136586475,-22.9302192685504
-43.1569593375126,-22.9302023007974
-43.156710572444,-22.9301280212583
-43.1566718000408,-22.9301169732713
-43.1565879944749,-22.9300913110097
-43.1563016603833,-22.9300081374551
-43.1562334501592,-22.9299893868869
-43.1562041261167,-22.9299813722015
-43.156175703696,-22.9299736487932
-43.1561027941829,-22.9299635138058
-43.1554144164666,-22.9292314581956
-43.1554753570029,-22.929179305661
-43.1553651069433,-22.929068778708
-43.1553189821611,-22.9290209307059
-43.1548076664255,-22.9285862009802
-43.1547104575045,-22.9284828219813
-43.1546480291266,-22.928434867456
-43.1545059194987,-22.9283296483855
-43.1543174091074,-22.9281693715029
-43.154336397742,-22.9281492883587
-43.1542228973611,-22.9280572169663
-43.1540114460564,-22.9279092318071
-43.153895049792,-22.9278102675334
-43.1537614761461,-22.9277175075811
-43.1537528052647,-22.9277282200781
-43.1533669400127,-22.9274581677205
-43.1525967666594,-22.9268489419637
-43.1525581827043,-22.9268257373154
-43.15069084177,-22.9261841209876
-43.1505057702952,-22.9260965945168
-43.1505672645955,-22.9259485029143
-43.1503806938116,-22.9258820326085
-43.1491908168069,-22.9255372271116
-43.1490281193089,-22.9255004730885
-43.1484343382701,-22.9254347548545
-43.1484405501749,-22.9254047159877
-43.1483556685871,-22.9253896555321
-43.148273246737,-22.9253739007778
-43.1482638921708,-22.9254158898781
-43.1470557190967,-22.9252821639113
-43.146335544995,-22.9251461336566
-43.1462953856541,-22.9251456648619
-43.1439074396624,-22.9253920739501
-43.1438655883005,-22.9254013345293
-43.1406854742244,-22.9266941118124
-43.1381963689076,-22.9289374378466
-43.1381687770955,-22.9289732364217
-43.1369067544333,-22.9312233246469
-43.1363698779264,-22.9337096949554
-43.136366862435104,-22.9337590555421
-43.1366490762528,-22.936031806073
-43.136677882407,-22.9364442391854
-43.1367104817051,-22.9365263151108
-43.1367460202898,-22.9368125125072
-43.1370572590255,-22.9373993976025
-43.1376436026178,-22.9388756123208
-43.137674660997,-22.9389287128171
-43.1390001136343,-22.9406679471007
-43.14072841289,-22.9420714187789
-43.1408364804405,-22.9421401396833
-43.140946865105,-22.94220931048
-43.14109430986,-22.9423003497232
-43.141577305917,-22.9425798105977
-43.1415955368038,-22.9426251000306
-43.1420998078265,-22.9442860841708
-43.1423491592587,-22.9446404331467
-43.1419388455853,-22.9452006145203
-43.141408452417,-22.9467736082153
-43.1413959779457,-22.9467896034052
-43.1413855790589,-22.9468094017755
-43.141308004864,-22.9470715019453
-43.1410892755427,-22.947720174367
-43.1410810642786,-22.9477685256575
-43.1410843885598,-22.9478270283375
-43.1404363151381,-22.9500166003865
-43.1404318296069,-22.950066936882
-43.1404047472661,-22.9511250062376
-43.140405676495,-22.9511496261784
-43.1405657677806,-22.9524935062928
-43.1405681389596,-22.9525052523815
-43.1413928263586,-22.9546714213634
-43.1408251687113,-22.9551657996895
-43.1404742144109,-22.9554108382942
-43.140444598701,-22.9554373110555
-43.1402691717559,-22.9556500168775
-43.1395204006617,-22.9563021119033
-43.1395055202808,-22.9563208111459
-43.1391965107556,-22.9569506024349
-43.1386660040983,-22.957593821257
-43.138635959112,-22.9576445785157
-43.1381359914562,-22.9586245239255
-43.138047880851,-22.9588280222294
-43.1379213221492,-22.9595494856753
-43.1378348670923,-22.9597256800563
-43.1378316592278,-22.9597390968081
-43.1376832669201,-22.9609065229358
-43.1373645826909,-22.962723134124
-43.1373690806362,-22.9627933510673
-43.1376415040952,-22.963938884552
-43.1376860896855,-22.9643633736953
-43.1376967226953,-22.9644201190745
-43.1379772743447,-22.9655104285224
-43.138007608337396,-22.9656025309033
-43.138101670579,-22.9658399101948
-43.1381841103284,-22.9662945729216
-43.138211911957,-22.9663651542326
-43.1387261641763,-22.9672417341913
-43.1387835469882,-22.9673909203052
-43.1388198429583,-22.9674750560373
-43.1390862961321,-22.9680365543892
-43.1391116654852,-22.9680854366145
-43.1395276390804,-22.9686078817512
-43.1395836518612,-22.9687033567828
-43.1396036001029,-22.9687278817078
-43.1396818934214,-22.9688046630655
-43.1396837316611,-22.9688114218197
-43.1396601811325,-22.9688199785042
-43.1396992905727,-22.9689122733672
-43.139725139049,-22.9689726342489
-43.1397317048089,-22.968987807037202
-43.139737303359,-22.9690083914733
-43.1397416596029,-22.9690172967894
-43.1397516450865,-22.9690576322861
-43.139797407293,-22.9691307105691
-43.1398701643574,-22.9692779862811
-43.1398855512486,-22.9692714685947
-43.1412142464522,-22.9713932374924
-43.1412284560189,-22.9714096571423
-43.1429804275674,-22.9729820936213
-43.143012113122,-22.9730041378218
-43.1438449699839,-22.973458411389
-43.1451967656017,-22.9744953314709
-43.1452255034503,-22.9745119204563
-43.1462728712004,-22.9750371378771
-43.1463509205795,-22.9750707411107
-43.149293331551,-22.9758474001637
-43.1493703693433,-22.9758447338555
-43.1496423080054,-22.9759223448059
-43.1496655754747,-22.9759254181028
-43.1527381121666,-22.975878380248002
-43.1556422641441,-22.9749483265218
-43.1561483692092,-22.9745924955694
-43.1563339818591,-22.9745062629004
-43.1563575638339,-22.9744931732223
-43.1572478459124,-22.9738194660042
-43.1575723474002,-22.9735913094219
-43.1577543983072,-22.9736496741555
-43.1578658409156,-22.9736993433985
-43.1579021339078,-22.9737096241773
-43.1580939625638,-22.9737585363089
-43.1582911900441,-22.9738217657861
-43.1584790594816,-22.9738731247171
-43.1584815098561,-22.9738654397526
-43.158741352353,-22.9739491590982
-43.1589205815935,-22.9739937736086
-43.1592407841869,-22.9740681217691
-43.1593314365463,-22.9740876663742
-43.1599018162106,-22.9741941355565
-43.1599207583859,-22.9741971298278
-43.160579862076,-22.9742650210761
-43.1607943771693,-22.9743132654259
-43.1608564630964,-22.974321312207
-43.1626015590488,-22.9744011330186
-43.1626992135612,-22.9743974821998
-43.1626981233061,-22.9743724792471
-43.1630160306229,-22.9744103618116
-43.1631875025948,-22.9743742219338
-43.1633102833071,-22.974387706114
-43.163460344279,-22.9743744038858
-43.1634545069911,-22.9743179469799
-43.1642783514104,-22.9741443069326
-43.1647903124088,-22.9741110537639
-43.1648514354161,-22.9741023504553
-43.1653642132204,-22.9740162899937
-43.1654049908354,-22.9740083986529
-43.1660127143047,-22.9738307628946
-43.1661283612773,-22.9738166919302
-43.166227043168,-22.9737875134758
-43.166220965681,-22.973769890981
-43.16641865108,-22.9737121071941
-43.1664365159905,-22.9737201110507
-43.166436738024,-22.9737196861482
-43.1666540987697,-22.9738133975041
-43.166683137222,-22.9738246260909
-43.1669869429612,-22.9740071443248
-43.1670591646625,-22.9740429685849
-43.167190535531,-22.9740855863813
-43.1674179182164,-22.9742434194158
-43.167640990505,-22.9743231686238
-43.167663427098,-22.9743356366746
-43.167664749919,-22.974333595761
-43.1677136681482,-22.9743592058677
-43.1677800637631,-22.974393281109
-43.1677798655197,-22.974393637238
-43.167792600569,-22.9743997151839
-43.1677998732335,-22.9744034476225
-43.1677999949739,-22.9744032442462
-43.1679416868544,-22.9744708681806
-43.1679596125262,-22.9744386660253
-43.1679840807603,-22.9744476839516
-43.1681832603594,-22.9745527788472
-43.1681927808941,-22.9745564871608
-43.168839238459,-22.9749380393206
-43.1689538156247,-22.974985059493
-43.1699763278434,-22.975342635735
-43.1702156868507,-22.9754124199701
-43.1702159046429,-22.9754117795068
-43.1702578562063,-22.9754287083379
-43.171055452451,-22.9758781362166
-43.1710930548524,-22.9758968483955
-43.1715583140331,-22.976081705644
-43.1715489479814,-22.9760974282401
-43.1716862599299,-22.9761675566146
-43.1725849101593,-22.9765538756756
-43.1728796733046,-22.9767473741296
-43.1729473189941,-22.9767646597374
-43.1731139019626,-22.9768418483725
-43.1731695262801,-22.9768668610076
-43.1731939510483,-22.9768760999765
-43.1735304570101,-22.9771142606361
-43.1736360563406,-22.977183134505
-43.1740399600965,-22.9774328694095
-43.1740669028721,-22.9774486443401
-43.1742193706095,-22.9775294504685
-43.1742350217417,-22.9775410682164
-43.1742204606296,-22.9775584216054
-43.174288730664,-22.9776075332335
-43.1745933547834,-22.9778070558966
-43.1746767063145,-22.9778689267989
-43.1748113648025,-22.9779516655766
-43.1748122516134,-22.9779504282117
-43.1749282241989,-22.9780263873113
-43.174973729643,-22.978059325262
-43.174991349689,-22.9780751139474
-43.1754918663691,-22.9784935638409
-43.175607626395,-22.9785838154669
-43.1756480016247,-22.9785394181459
-43.1756585326315,-22.9785475812541
-43.1756989655628,-22.978590376523
-43.1758519459464,-22.978711950861
-43.175863761571,-22.9787233298736
-43.1759504130042,-22.9788035815852
-43.1760551649259,-22.9788932555915
-43.1751017139747,-22.9795020605074
-43.1732771391961,-22.9816733484039
-43.1722433454975,-22.9842525468354
-43.1720963342854,-22.9870002550693
-43.1728498042546,-22.9896614176522
-43.1729198706584,-22.9898109540335
-43.1746176700988,-22.9922576350746
-43.1770674970035,-22.994077762896
-43.1778701446856,-22.9943513567747
-43.1793324230909,-22.9950245088439
-43.1794184926969,-22.9950506927833
-43.1814296393897,-22.9953676895177
-43.1824103284318,-22.9968081735858
-43.1850842607282,-22.9987281531539
-43.1883059444263,-22.9996866918965
-43.1883202253322,-22.9996885090733
-43.1886044730241,-22.9996943167919
-43.1893000613181,-22.9999074905848
-43.1893429040361,-22.9999129441152
-43.1902023682125,-22.9999377338795
-43.190246850381,-22.9999489956028
-43.1902968455833,-22.9999545311702
-43.1905574380993,-22.9999479738967
-43.1905633618492,-22.9999481447276
-43.1906455090607,-22.9999710137319
-43.1908170453246,-22.9999804190703
-43.1908186391403,-22.9999555062805
-43.1913959978555,-22.9999721543302
-43.1914371636007,-22.9999693153179
-43.1916261198884,-22.9999347461851
-43.1918007956125,-22.9999351856295
-43.1918472907097,-22.9999348898072
-43.1921153265368,-22.9999087638653
-43.1931377961386,-22.9998830212681
-43.1934916540895,-22.9997746033412
-43.193746008176,-22.9997498082737
-43.1937746920197,-22.9997443440373
-43.1963741094685,-22.9988794582358
-43.1969618409732,-22.9984834190463
-43.1971102801133,-22.9984260782289
-43.1974165201407,-22.9981770331289
-43.1986073388183,-22.9973745857435
-43.1989742630208,-22.9969345780416
-43.1990503589016,-22.9969393281653
-43.1990827030591,-22.9969373031687
-43.1995905617719,-22.996882344273
-43.1996849340452,-22.9968776733105
-43.1997393306137,-22.9968699190304
-43.1997943851091,-22.9968602866686
-43.2000285754447,-22.9968349424355
-43.2001836215716,-22.9968110105179
-43.2003219893088,-22.9967851913552
-43.2003904871597,-22.9967892216193
-43.2009325774807,-22.9967976739314
-43.2011986521748,-22.9968121260974
-43.2013755889267,-22.9968141359749
-43.2014548677907,-22.9968147381349
-43.2016712741502,-22.9968155673521
-43.2017690042524,-22.9968166775441
-43.203360784697,-22.9966606872767
-43.2033894025394,-22.9966599171433
-43.2034498475619,-22.9966548240628
-43.2034746231883,-22.9966495307744
-43.2039391957296,-22.9966040004436
-43.2042772683269,-22.9966031538628
-43.20442913357,-22.9966194598233
-43.2044936640828,-22.9966026115986
-43.2049850807116,-22.996601379063
-43.2050554844028,-22.9965961510154
-43.2054113204773,-22.9965311898078
-43.2055044294104,-22.9965250722273
-43.2056785464484,-22.9965082386577
-43.2058217344791,-22.996512150417
-43.2058217066179,-22.9965231483012
-43.2059532553689,-22.9965234338732
-43.2060462879633,-22.9965182847415
-43.2061707444411,-22.996521684491
-43.2062306984427,-22.9965187485502
-43.2063817769495,-22.9965102614039
-43.2063959895116,-22.9965093604572
-43.206622944356,-22.9965125747757
-43.2066622599802,-22.9965111048445
-43.2069621573405,-22.9964878675042
-43.2070792833564,-22.9964945921556
-43.2071678482216,-22.9964968176731
-43.2078642667429,-22.9964912882991
-43.2079343864235,-22.9964884114047
-43.2082963208098,-22.9964673136027
-43.2084136116227,-22.9964584469031
-43.208462477416,-22.9964702568912
-43.208965877513,-22.9964386216067
-43.2091540568937,-22.9964625744375
-43.2092424626356,-22.9964698732802
-43.2096419616936,-22.9964952154066
-43.2097372149691,-22.9964994410812
-43.2110319995381,-22.9964771932359
-43.2111717068416,-22.9964661730968
-43.2113444705995,-22.9964300589582
-43.2115297240114,-22.9964442270921
-43.2122137031821,-22.9964742076009
-43.2123413506603,-22.9964756492302
-43.2124245197391,-22.9964765877183
-43.2125651301549,-22.9964734223848
-43.2126831828644,-22.9964802938089
-43.2128411733012,-22.9964858268313
-43.2128417166807,-22.9964725284437
-43.2132456121335,-22.9964679710839
-43.2135583196164,-22.9964952631827
-43.2136445073536,-22.9964950635307
-43.2137573092499,-22.9964763765519
-43.2150231482561,-22.996596896113
-43.2151760843831,-22.996600820009
-43.2155590408435,-22.996582038745
-43.2159930103183,-22.9965921255887
-43.2162558808153,-22.9965916536573
-43.2165560581601,-22.9965552406056
-43.2174712262788,-22.9965680861026
-43.2175915615368,-22.9965631552596
-43.217665320282,-22.996571763106
-43.2177555933067,-22.996568803289
-43.2178110928207,-22.9965614423131
-43.2179337914827,-22.9965592013361
-43.2179336950355,-22.9965546754514
-43.2181894341978,-22.9965466624353
-43.2181980517731,-22.9965478964823
-43.2182498591565,-22.9965521711226
-43.2185811852874,-22.9966110778121
-43.2186412451112,-22.9966183805304
-43.2187298615304,-22.9966113898445
-43.2192322114911,-22.9966838067255
-43.2192439906886,-22.9966874147263
-43.2193109926826,-22.99670142988
-43.2193598970454,-22.9967022131309
-43.2196594646662,-22.9967453966338
-43.21966840332,-22.9967475999163
-43.219735115795,-22.9967675239238
-43.2198355447765,-22.9967886246583
-43.2199056061196,-22.9968030941615
-43.2200488587074,-22.9968321675761
-43.2200539006867,-22.9968108750381
-43.2203007467745,-22.9968656497845
-43.2204137344873,-22.9969969166935
-43.2204892259063,-22.9970582617661
-43.2211500170463,-22.9973937846054
-43.2216713663435,-22.9977701826212
-43.2216337365277,-22.9978226411247
-43.2216936040853,-22.9978594472481
-43.2219137200488,-22.9979348652307
-43.2219603719619,-22.9979600888699
-43.2219651647172,-22.9979524915806
-43.222339182259,-22.9980806395888
-43.2223989935527,-22.9981230288428
-43.2223576633392,-22.998190008474
-43.2223682397037,-22.9981956018178
-43.2226404001822,-22.9982964113804
-43.2232459936507,-22.9997333898275
-43.223890591916,-23.0004677420171
-43.2239276356078,-23.0005193769398
-43.2239891920362,-23.0005975218222
-43.2242513796265,-23.0008787614374
-43.2251476572334,-23.0018998121958
-43.227673271307,-23.0034249696379
-43.2277235006906,-23.0034377185781
-43.2279586237069,-23.0035862810593
-43.2287834806708,-23.0037756459474
-43.2290621776668,-23.0039130635371
-43.229136343373,-23.0039360806322
-43.2291494842108,-23.0039433932113
-43.2300783864078,-23.004478462114
-43.2303785587892,-23.0045537490768
-43.2314969086572,-23.0051679561929
-43.2315577375501,-23.0051912617961
-43.231778347492,-23.0052697193414
-43.2321489713235,-23.0054812955653
-43.2322015034394,-23.0055058331446
-43.2324215550183,-23.0056001297796
-43.2326295581123,-23.0057597055346
-43.2326714309559,-23.005775247631
-43.23320145401,-23.006365503178
-43.2332124609992,-23.0063751346401
-43.2338749410596,-23.0069047900808
-43.2339080245321,-23.0069289283631
-43.2340524427418,-23.00701063227
-43.2341880137429,-23.0071652573661
-43.2342360011619,-23.007202819288
-43.2350752781697,-23.0077909051058
-43.2352105095541,-23.0078754399463
-43.235264573335,-23.0078013266781
-43.2354008878392,-23.0078584362266
-43.2365303720768,-23.0085868148081
-43.2365492478931,-23.0085950083491
-43.2382777118334,-23.0090636563225
-43.2387898093207,-23.0092781875096
-43.238824235398,-23.0092849580759
-43.2391331565238,-23.0093238090505
-43.2394624385737,-23.0094408232685
-43.239531590697,-23.0094553404597
-43.2399711127974,-23.009461198645
-43.2399883063839,-23.0094657090909
-43.2403493468489,-23.0096438590536
-43.2403685548564,-23.0096500205007
-43.2419325159152,-23.0099027058398
-43.2419258546679,-23.0099294649224
-43.2420508831,-23.0099561350999
-43.2427108909513,-23.0100493678107
-43.2427070653751,-23.0100776959719
-43.2428065737374,-23.0100892111205
-43.2431439000855,-23.0101105331318
-43.2434969204695,-23.0101603986193
-43.2435467027215,-23.0101639250527
-43.2443026889055,-23.0101817347579
-43.2443026263855,-23.0101865619686
-43.244405483222,-23.0101877034666
-43.2446151863556,-23.0101879438094
-43.244621923552,-23.0101878844874
-43.2447603498659,-23.0101904166674
-43.2448361626202,-23.0101915305942
-43.244883316136,-23.0101920537331
-43.2449931549164,-23.0101968133462
-43.2450301583758,-23.0101972235254
-43.2450965344439,-23.0101979591196
-43.2453829443217,-23.0101972403209
-43.2454263452171,-23.0101965414536
-43.245652477087,-23.0101904712333
-43.2457737731876,-23.0101859114326
-43.2459934708745,-23.0101688040616
-43.2460485859675,-23.0101666348782
-43.2460919737601,-23.0101611337596
-43.2466159170655,-23.0101203338693
-43.2467355909753,-23.0101061594285
-43.2467319733911,-23.0100799870479
-43.247067463497,-23.0100374485672
-43.2475199363136,-23.0100043905691
-43.2476472376148,-23.0099842247677
-43.2477645641419,-23.0099490572823
-43.2478556883914,-23.0099375026305
-43.2480476535451,-23.0098959397058
-43.248040199362,-23.0098664378828
-43.2483370349368,-23.0097774631874
-43.2483494768636,-23.0098260182071
-43.2483801918045,-23.0098192738932
-43.2491856195777,-23.0095986142863
-43.2492304782593,-23.0095916621713
-43.249254814731,-23.0095848468309
-43.2494617623921,-23.009524558375
-43.2495861259503,-23.0094869162964
-43.2495962335048,-23.0094839822088
-43.2506539813233,-23.0091133183017
-43.2508682455293,-23.0090247686487
-43.251713510542,-23.0084988253802
-43.2529415542832,-23.0083520201538
-43.2530188040474,-23.008332322192
-43.2537229642838,-23.0080810856366
-43.2538668799736,-23.0081143035133
-43.2539053129554,-23.0081230977442
-43.254236813409,-23.0081982907653
-43.2545772162994,-23.0082695519544
-43.254893437461,-23.0083302670596
-43.2558143157447,-23.0084434382446
-43.2558601779873,-23.0084555554772
-43.2563313037325,-23.0085683454526
-43.2566294260266,-23.0086324174177
-43.2570329168426,-23.0087191359259
-43.2585823667489,-23.008932598655
-43.2588630471276,-23.0089501248018
-43.2590792497603,-23.0089750623722
-43.2601694936003,-23.0090437118541
-43.2603550188641,-23.0090457506005
-43.2606565057463,-23.009049063913
-43.2608343922538,-23.0090486675705
-43.2614718292203,-23.0091466158831
-43.2617191225463,-23.0091564855337
-43.2618205655584,-23.0091600446468
-43.2621915521139,-23.0091712708905
-43.262394544349704,-23.0091754559869
-43.2626028209981,-23.0091777425573
-43.2629611549761,-23.00919236516
-43.263425549606,-23.0092719475916
-43.2635656285498,-23.0092788878075
-43.2637681243148,-23.009297856931
-43.2653637398458,-23.0092791437157
-43.2656519445963,-23.0093115246311
-43.2660371300364,-23.0094120122446
-43.2660855949755,-23.0094212830239
-43.2664493433009,-23.0094656588549
-43.2665031034053,-23.0094854827794
-43.2665906163151,-23.0095090095716
-43.2667678031114,-23.0095371304299
-43.2668976069788,-23.0095675903793
-43.2677788996058,-23.0099204410581
-43.2678939606651,-23.0100934583152
-43.267945357816,-23.0101558317026
-43.2692934001883,-23.0113266350513
-43.2694423177182,-23.0114864750775
-43.2695842045759,-23.0115792008159
-43.2698329937982,-23.0117952749701
-43.2700862752789,-23.0120374058129
-43.2701730469373,-23.0121158785016
-43.2701869611218,-23.0121026948146
-43.2702908252269,-23.0121929001626
-43.2703087771825,-23.0122003675372
-43.2708975710039,-23.0127155478766
-43.2709512036913,-23.0127554949752
-43.2728387656182,-23.0138580179172
-43.2728964490614,-23.0138836955947
-43.2748196410813,-23.0145201745696
-43.2748697750307,-23.0145314564731
-43.2749011640716,-23.0145384691934
-43.2749435855752,-23.01454787795
-43.2750095683495,-23.0145622881551
-43.275105990077,-23.014583018837
-43.2752889247157,-23.0146147210086
-43.2753003719089,-23.0146173410377
-43.2753005343472,-23.0146167329247
-43.2755380635647,-23.0146578958647
-43.2756325189918,-23.0146937987113
-43.2756614517396,-23.0146994811846
-43.275732015772,-23.0147033330229
-43.2757276391882,-23.0156207360571
-43.2757330183644,-23.0156876660937
-43.276071081235,-23.0174645107735
-43.2760950030167,-23.017543172867
-43.2761894881237,-23.017834912196
-43.2762194155106,-23.0179219536017
-43.2762865425886,-23.0179021783144
-43.2763106689905,-23.017981392319
-43.2763491819779,-23.0179713420106
-43.2766722664148,-23.0188498496039
-43.276782485752904,-23.019256140606
-43.2768152625393,-23.0193171362074
-43.276855208012,-23.0193755217775
-43.276912042013,-23.0194773170494
-43.2769287898321,-23.0195122738054
-43.2769310426667,-23.0195113490482
-43.2771258720651,-23.0198603061984
-43.2764795607315,-23.0197976349584
-43.2764182408114,-23.0197969672499
-43.2763720827905,-23.0198024372597
-43.2763311604244,-23.0198019911179
-43.2762952962235,-23.01980160134
-43.275783208375,-23.0198084792213
-43.2757218524761,-23.0198107953169
-43.274209442608,-23.0200587077171
-43.2737349085753,-23.0201149353519
-43.2737122419764,-23.0201206610715
-43.2737177385051,-23.0201393039108
-43.2731452359788,-23.0202331418632
-43.2730383143554,-23.0202648202548
-43.2708362998459,-23.0212107560697
-43.2707907736215,-23.0212371316988
-43.2698122168308,-23.0218850686341
-43.269773107732,-23.0219145011784
-43.2688958066866,-23.0228268874017
-43.268627402494,-23.0230310636583
-43.2685196403957,-23.0231284181051
-43.2681255475352,-23.0236279359972
-43.2676952228687,-23.0240754558974
-43.2676524659315,-23.024137690571
-43.2675158301673,-23.0244007510399
-43.266609321343,-23.0255497265128
-43.2661541739037,-23.0269253223612
-43.2660490591731,-23.0268933072044
-43.2660289678925,-23.0269498188366
-43.2657107739135,-23.0282653822949
-43.2656607726566,-23.0284164960015
-43.2656430310221,-23.0285417103998
-43.2656439119242,-23.0285418173249
-43.2656133009938,-23.0286683750844
-43.2656061582775,-23.0287220424245
-43.2655550972717,-23.0292181875812
-43.2655511824641,-23.0292718911107
-43.2655297363214,-23.0297727889361
-43.2655287427401,-23.0298504115361
-43.2656045441197,-23.0310858647361
-43.265616345918,-23.0311725840762
-43.2660985907461,-23.0327840979238
-43.2660782804081,-23.0327899595913
-43.266100765077,-23.0328566966426
-43.2661409392069,-23.0329256117684
-43.2663683627502,-23.0336855775983
-43.2678649234808,-23.0358948961644
-43.2689808463928,-23.0368025800243
-43.2696877488812,-23.0374616512775
-43.2697387944758,-23.0375002442911
-43.2707998284465,-23.0381986135634
-43.2708563801846,-23.038230804483
-43.2723700038258,-23.0389327901994
-43.2725193931468,-23.0389876380166
-43.2731890173627,-23.039207722271
-43.2732550619748,-23.0392269527037
-43.2732941743622,-23.0392382576962
-43.2733863924326,-23.0392647156756
-43.274803080886,-23.0395662391213
-43.2750958623503,-23.0396075999454
-43.2751283976959,-23.0394103332636
-43.2766451782251,-23.0397287057428
-43.2767252305657,-23.0397284220474
-43.2782863183487,-23.0394641918892
-43.2783481919348,-23.0394637940682
-43.2787586242962,-23.0394251921961
-43.2788915583349,-23.0394220516615
-43.2790580894299,-23.0394076683851
-43.2790570263861,-23.0393971262769
-43.280176741191,-23.0392918074257
-43.2802214360754,-23.0392836110683
-43.2804528678861,-23.0391892438555
-43.2804545665136,-23.039196585996
-43.2804963121869,-23.0391883136224
-43.2821321318037,-23.0387220490206
-43.2821753721737,-23.0387057581656
-43.2841498632072,-23.0377019742365
-43.284259494707,-23.0376298415585
-43.2861310440422,-23.0360181026408
-43.2874859449335,-23.0340117361627
-43.2882311923123,-23.031748499985
-43.2882458118026,-23.0316669537694
-43.2883276111407,-23.0292776483648
-43.2877291699569,-23.0269521995343
-43.2868024657324,-23.025379641738
-43.2882441724159,-23.0253147576333
-43.2882666948749,-23.0253108424668
-43.2896359490594,-23.0248457476215
-43.2898588459972,-23.0249415860637
-43.2898370341304,-23.0249889866891
-43.2900101452315,-23.0250572313265
-43.2903933426342,-23.0251995068259
-43.2904522716076,-23.0252200572758
-43.2906713894064,-23.0252909496134
-43.2911169040781,-23.0254825019315
-43.2904814615886,-23.0262425011009
-43.2904576367199,-23.0262749338428
-43.2900865435206,-23.0268210923742
-43.2900643372218,-23.0268565231206
-43.2892483034042,-23.0285307749539
-43.2892355643614,-23.0285661280916
-43.2890416331481,-23.0294159582986
-43.2889948466691,-23.0294055573967
-43.2889837699449,-23.0294482415742
-43.2888458394137,-23.0302739374147
-43.2887778268443,-23.0305719692749
-43.2887684794303,-23.0306633483208
-43.2887806109403,-23.0306644113823
-43.2887385992507,-23.0309159023986
-43.2887307770484,-23.0310175934891
-43.288715425073804,-23.0317909353163
-43.2886520556295,-23.0319524634129
-43.2885382057739,-23.0347436143327
-43.2885445981845,-23.0347937135062
-43.2886567362304,-23.0354586993026
-43.288682414698,-23.0355808903344
-43.2899746651528,-23.0386259238144
-43.2900033973382,-23.0386686781994
-43.2906502136913,-23.0395179631167
-43.2906805067537,-23.0395532385126
-43.2919265136622,-23.0407568884952
-43.2919631259129,-23.0407862719788
-43.292492370345,-23.0410901667011
-43.2931224607155,-23.0416299660209
-43.2931639887127,-23.0416564235225
-43.2936880577486,-23.0418810746838
-43.2937020751503,-23.0419009608403
-43.2937508955543,-23.0420266672034
-43.2937650709482,-23.0420554468973
-43.2942865086667,-23.0429710824956
-43.2943461476273,-23.0430626633821
-43.2947696772326,-23.0436584672402
-43.2947980009888,-23.0436950765762
-43.2967493132868,-23.0455719459902
-43.2967748446874,-23.0455902819725
-43.298769547586,-23.0466979702168
-43.3009909111009,-23.0473371941444
-43.3010361909005,-23.0473449048133
-43.3013031887561,-23.0473586474654
-43.3013750177708,-23.047382952783
-43.3014090079012,-23.0473881042464
-43.3030278522524,-23.0474474067585
-43.3034928046082,-23.0474713321632
-43.3035602030808,-23.0474669045391
-43.3036771117863,-23.0474711861749
-43.3037383873853,-23.0474872682505
-43.3037778325825,-23.0475027845927
-43.3038701775363,-23.0475311366681
-43.3039521187913,-23.0475433628731
-43.3047493473932,-23.0477525956465
-43.3048355538213,-23.0477650777855
-43.3051701566813,-23.0478080484252
-43.3052146895411,-23.0478130419233
-43.3057526371583,-23.0478594180532
-43.3058071447407,-23.0478627114838
-43.3061877077169,-23.0478769112057
-43.3064026362096,-23.0479089766531
-43.306398094548,-23.0479636269799
-43.3065056365878,-23.0479712809035
-43.3067402143944,-23.0479593397449
-43.3069488489802,-23.047990465441
-43.307036579833,-23.0479904127854
