"lat","long","id_agrupamento"
-22.89729,-43.48696,2
-22.8975,-43.48696,2
-22.89733,-43.48696,2
-22.8975,-43.48696,2
-22.89753,-43.48696,2
-22.89752,-43.48696,2
-22.89751,-43.48696,2
-22.89736,-43.48696,2
-22.89742,-43.48696,2
-22.89751,-43.48696,2
-22.89736,-43.48696,2
-22.89733,-43.48696,2
-22.89729,-43.48696,2
-22.89734,-43.48696,2
-22.89733,-43.48696,2
-22.89739,-43.48696,2
-22.8974,-43.48696,2
-22.89746,-43.48696,2
-22.89726,-43.48696,2
-22.89749,-43.48696,2
-22.89738,-43.48696,2
-22.89726,-43.48696,2
-22.89738,-43.48696,2
-22.89734,-43.48696,2
-22.89748,-43.48695,2
-22.89749,-43.48695,2
-22.89765,-43.48695,2
-22.8974,-43.48695,2
-22.89738,-43.48695,2
-22.89738,-43.48695,2
-22.89749,-43.48695,2
-22.89746,-43.48695,2
-22.89749,-43.48695,2
-22.89735,-43.48695,2
-22.89735,-43.48695,2
-22.89749,-43.48695,2
-22.89748,-43.48695,2
-22.89744,-43.48695,2
-22.89748,-43.48695,2
-22.8973,-43.48695,2
-22.89726,-43.48695,2
-22.89737,-43.48695,2
-22.89748,-43.48695,2
-22.89753,-43.48695,2
-22.89747,-43.48695,2
-22.89732,-43.48695,2
-22.89741,-43.48695,2
-22.89732,-43.48695,2
-22.89736,-43.48695,2
-22.89742,-43.48695,2
-22.89727,-43.48695,2
-22.8975,-43.48695,2
-22.89736,-43.48695,2
-22.89747,-43.48695,2
-22.8974,-43.48695,2
-22.8974,-43.48695,2
-22.89734,-43.48695,2
-22.89741,-43.48695,2
-22.89749,-43.48695,2
-22.89729,-43.48695,2
-22.8975,-43.48695,2
-22.89749,-43.48695,2
-22.89748,-43.48695,2
-22.8975,-43.48695,2
-22.89743,-43.48695,2
-22.89745,-43.48695,2
-22.89735,-43.48695,2
-22.8973,-43.48695,2
-22.89733,-43.48695,2
-22.89737,-43.48695,2
-22.89733,-43.48695,2
-22.89727,-43.48695,2
-22.89741,-43.48695,2
-22.89732,-43.48695,2
-22.89739,-43.48695,2
-22.89747,-43.48695,2
-22.89729,-43.48695,2
-22.89731,-43.48695,2
-22.89728,-43.48695,2
-22.8974,-43.48695,2
-22.89734,-43.48695,2
-22.89739,-43.48695,2
-22.89738,-43.48695,2
-22.8974,-43.48694,2
-22.89739,-43.48694,2
-22.89739,-43.48694,2
-22.89755,-43.48694,2
-22.89727,-43.48694,2
-22.8974,-43.48694,2
-22.89747,-43.48694,2
-22.89727,-43.48694,2
-22.89728,-43.48694,2
-22.89734,-43.48694,2
-22.89736,-43.48694,2
-22.89726,-43.48694,2
-22.89734,-43.48694,2
-22.89743,-43.48694,2
-22.89751,-43.48694,2
-22.8975,-43.48694,2
-22.89751,-43.48694,2
-22.89731,-43.48694,2
-22.89742,-43.48694,2
-22.89745,-43.48694,2
-22.89742,-43.48694,2
-22.89744,-43.48694,2
-22.89739,-43.48694,2
-22.89731,-43.48694,2
-22.89736,-43.48694,2
-22.89749,-43.48694,2
-22.8975,-43.48694,2
-22.8974,-43.48694,2
-22.89743,-43.48694,2
-22.89752,-43.48694,2
-22.89747,-43.48694,2
-22.89747,-43.48694,2
-22.89747,-43.48694,2
-22.89729,-43.48694,2
-22.89749,-43.48694,2
-22.89739,-43.48694,2
-22.89727,-43.48694,2
-22.89735,-43.48694,2
-22.89733,-43.48694,2
-22.89738,-43.48694,2
-22.8975,-43.48694,2
-22.89751,-43.48694,2
-22.89747,-43.48693,2
-22.89741,-43.48693,2
-22.89744,-43.48693,2
-22.89738,-43.48693,2
-22.89738,-43.48693,2
-22.8974,-43.48693,2
-22.89748,-43.48693,2
-22.8975,-43.48693,2
-22.89735,-43.48693,2
-22.89727,-43.48693,2
-22.89748,-43.48693,2
-22.8973,-43.48693,2
-22.89731,-43.48693,2
-22.89735,-43.48693,2
-22.89728,-43.48693,2
-22.89734,-43.48693,2
-22.89726,-43.48693,2
-22.89742,-43.48693,2
-22.89731,-43.48693,2
-22.89739,-43.48693,2
-22.89744,-43.48693,2
-22.89739,-43.48693,2
-22.89736,-43.48693,2
-22.89729,-43.48693,2
-22.89741,-43.48693,2
-22.89729,-43.48693,2
-22.89733,-43.48693,2
-22.89749,-43.48693,2
-22.89731,-43.48693,2
-22.8974,-43.48693,2
-22.89728,-43.48693,2
-22.89742,-43.48693,2
-22.89748,-43.48693,2
-22.8974,-43.48693,2
-22.8973,-43.48693,2
-22.89728,-43.48693,2
-22.89756,-43.48693,2
-22.89747,-43.48693,2
-22.89731,-43.48693,2
-22.8973,-43.48693,2
-22.8974,-43.48693,2
-22.89738,-43.48693,2
-22.8973,-43.48693,2
-22.89739,-43.48693,2
-22.89746,-43.48693,2
-22.89741,-43.48693,2
-22.89729,-43.48693,2
-22.89738,-43.48693,2
-22.89739,-43.48693,2
-22.8972,-43.48693,2
-22.89739,-43.48693,2
-22.89738,-43.48693,2
-22.89757,-43.48693,2
-22.89747,-43.48693,2
-22.89758,-43.48693,2
-22.89746,-43.48693,2
-22.89744,-43.48693,2
-22.89738,-43.48693,2
-22.89745,-43.48693,2
-22.89737,-43.48693,2
-22.89731,-43.48693,2
-22.89741,-43.48693,2
-22.89728,-43.48693,2
-22.89741,-43.48693,2
-22.89739,-43.48693,2
-22.89735,-43.48693,2
-22.89739,-43.48693,2
-22.89741,-43.48693,2
-22.89743,-43.48693,2
-22.8973,-43.48693,2
-22.89741,-43.48693,2
-22.89742,-43.48693,2
-22.89728,-43.48693,2
-22.89733,-43.48692,2
-22.89743,-43.48692,2
-22.89741,-43.48692,2
-22.89749,-43.48692,2
-22.89726,-43.48692,2
-22.89738,-43.48692,2
-22.89725,-43.48692,2
-22.89727,-43.48692,2
-22.89727,-43.48692,2
-22.89739,-43.48692,2
-22.89738,-43.48692,2
-22.89727,-43.48692,2
-22.89743,-43.48692,2
-22.89752,-43.48692,2
-22.89729,-43.48692,2
-22.89739,-43.48692,2
-22.89737,-43.48692,2
-22.89743,-43.48692,2
-22.89728,-43.48692,2
-22.89738,-43.48692,2
-22.8974,-43.48692,2
-22.89735,-43.48692,2
-22.89738,-43.48692,2
-22.89753,-43.48692,2
-22.89738,-43.48692,2
-22.89728,-43.48692,2
-22.89743,-43.48692,2
-22.89733,-43.48692,2
-22.89733,-43.48692,2
-22.89746,-43.48692,2
-22.89739,-43.48692,2
-22.89747,-43.48692,2
-22.8974,-43.48692,2
-22.89738,-43.48692,2
-22.89737,-43.48692,2
-22.89733,-43.48692,2
-22.89736,-43.48692,2
-22.89729,-43.48692,2
-22.89744,-43.48692,2
-22.89728,-43.48692,2
-22.8975,-43.48692,2
-22.89736,-43.48692,2
-22.89746,-43.48692,2
-22.89732,-43.48692,2
-22.89747,-43.48692,2
-22.89745,-43.48692,2
-22.89743,-43.48692,2
-22.89739,-43.48691,2
-22.89752,-43.48691,2
-22.89725,-43.48691,2
-22.89738,-43.48691,2
-22.89754,-43.48691,2
-22.89733,-43.48691,2
-22.89736,-43.48691,2
-22.89741,-43.48691,2
-22.89737,-43.48691,2
-22.89747,-43.48691,2
-22.8973,-43.48691,2
-22.89738,-43.48691,2
-22.89737,-43.48691,2
-22.89742,-43.48691,2
-22.89742,-43.48691,2
-22.8973,-43.48691,2
-22.8973,-43.48691,2
-22.89739,-43.48691,2
-22.89741,-43.48691,2
-22.89741,-43.48691,2
-22.89725,-43.48691,2
-22.89727,-43.48691,2
-22.89739,-43.48691,2
-22.89748,-43.48691,2
-22.89737,-43.48691,2
-22.89738,-43.48691,2
-22.89743,-43.48691,2
-22.89743,-43.48691,2
-22.8974,-43.48691,2
-22.8974,-43.48691,2
-22.8974,-43.48691,2
-22.8974,-43.48691,2
-22.89739,-43.48691,2
-22.89746,-43.48691,2
-22.89726,-43.48691,2
-22.89741,-43.48691,2
-22.89728,-43.4869,2
-22.89734,-43.4869,2
-22.89738,-43.4869,2
-22.89747,-43.4869,2
-22.89739,-43.4869,2
-22.89734,-43.4869,2
-22.89736,-43.4869,2
-22.8974,-43.4869,2
-22.89747,-43.4869,2
-22.89744,-43.4869,2
-22.8975,-43.4869,2
-22.89742,-43.4869,2
-22.89737,-43.4869,2
-22.89747,-43.4869,2
-22.89729,-43.4869,2
-22.89731,-43.4869,2
-22.8973,-43.4869,2
-22.89747,-43.4869,2
-22.89733,-43.4869,2
-22.89734,-43.4869,2
-22.89746,-43.4869,2
-22.89742,-43.4869,2
-22.89749,-43.4869,2
-22.89726,-43.4869,2
-22.89748,-43.4869,2
-22.89737,-43.4869,2
-22.89742,-43.4869,2
-22.89727,-43.4869,2
-22.89739,-43.4869,2
-22.89733,-43.4869,2
-22.89737,-43.4869,2
-22.89734,-43.48689,2
-22.89749,-43.48689,2
-22.89738,-43.48689,2
-22.89738,-43.48689,2
-22.89748,-43.48689,2
-22.89739,-43.48689,2
-22.89744,-43.48689,2
-22.89739,-43.48689,2
-22.89739,-43.48689,2
-22.89741,-43.48689,2
-22.89734,-43.48689,2
-22.89742,-43.48689,2
-22.89745,-43.48689,2
-22.89735,-43.48689,2
-22.89743,-43.48689,2
-22.89738,-43.48689,2
-22.89744,-43.48689,2
-22.89738,-43.48689,2
-22.89725,-43.48689,2
-22.89734,-43.48689,2
-22.89738,-43.48689,2
-22.8972,-43.48689,2
-22.89742,-43.48688,2
-22.89737,-43.48688,2
-22.89738,-43.48688,2
-22.89753,-43.48688,2
-22.8975,-43.48688,2
-22.89735,-43.48688,2
-22.89742,-43.48688,2
-22.89738,-43.48688,2
-22.89741,-43.48688,2
-22.89743,-43.48688,2
-22.89739,-43.48688,2
-22.89735,-43.48688,2
-22.89746,-43.48688,2
-22.89732,-43.48688,2
-22.89745,-43.48688,2
-22.89744,-43.48688,2
-22.89741,-43.48688,2
-22.89741,-43.48687,2
-22.89742,-43.48687,2
-22.89733,-43.48687,2
-22.89747,-43.48687,2
-22.89725,-43.48687,2
-22.89739,-43.48687,2
-22.89735,-43.48687,2
-22.89741,-43.48687,2
-22.89732,-43.48687,2
-22.89738,-43.48687,2
-22.89741,-43.48687,2
-22.8974,-43.48687,2
-22.89729,-43.48686,2
-22.89726,-43.48686,2
-22.89745,-43.48686,2
-22.89745,-43.48686,2
-22.89747,-43.48685,2
-22.89721,-43.48683,2
-22.89729,-43.48682,2
-22.89719,-43.48674,2
-22.89585,-43.4867,2
-22.8867,-43.48662,0
-22.89543,-43.48627,2
-22.88275,-43.48623,0
-22.88243,-43.48618,0
-22.89503,-43.48605,2
-22.89496,-43.48605,2
-22.88242,-43.48594,0
-22.87124,-43.48531,0
-22.87122,-43.48529,0
-22.8947,-43.4852,2
-22.89204,-43.485,2
-22.89194,-43.485,2
-22.89207,-43.48499,2
-23.01866,-43.48494,3
-22.89351,-43.48468,2
-22.89341,-43.48467,2
-22.89169,-43.48466,2
-23.01933,-43.4846,3
-22.89438,-43.48459,2
-22.89436,-43.48455,2
-22.89437,-43.48454,2
-22.89432,-43.48453,2
-22.89434,-43.4845,2
-22.89431,-43.48449,2
-22.89139,-43.484,2
-22.88235,-43.4837,0
-22.85505,-43.48361,0
-22.89388,-43.48357,2
-23.01787,-43.48333,3
-23.01819,-43.48331,3
-22.8688,-43.48326,0
-22.86878,-43.48326,0
-22.86877,-43.48326,0
-22.86886,-43.48323,0
-22.86886,-43.48323,0
-22.86886,-43.48323,0
-22.86886,-43.48323,0
-22.8688,-43.48323,0
-22.8688,-43.48323,0
-22.86883,-43.48322,0
-22.8688,-43.48322,0
-22.86882,-43.48322,0
-22.86882,-43.48322,0
-22.86882,-43.48322,0
-22.86883,-43.48322,0
-22.86884,-43.48322,0
-22.86884,-43.48321,0
-22.86884,-43.48321,0
-22.86884,-43.48321,0
-22.86885,-43.48321,0
-22.86883,-43.4832,0
-22.86882,-43.4832,0
-22.86877,-43.4832,0
-22.86884,-43.4832,0
-22.8688,-43.4832,0
-22.86891,-43.4832,0
-22.86885,-43.4832,0
-22.86884,-43.4832,0
-22.86883,-43.4832,0
-22.86884,-43.4832,0
-22.86883,-43.4832,0
-22.86883,-43.4832,0
-22.86882,-43.4832,0
-22.86882,-43.4832,0
-22.86885,-43.48319,0
-22.86885,-43.48319,0
-22.86883,-43.48319,0
-22.86884,-43.48319,0
-22.86883,-43.48319,0
-22.86884,-43.48319,0
-22.86883,-43.48319,0
-22.86884,-43.48319,0
-22.86886,-43.48318,0
-22.86881,-43.48318,0
-22.86894,-43.48318,0
-22.86886,-43.48318,0
-22.8689,-43.48318,0
-22.86883,-43.48318,0
-22.86884,-43.48318,0
-22.86884,-43.48318,0
-22.86879,-43.48318,0
-22.86888,-43.48318,0
-22.86888,-43.48318,0
-22.86883,-43.48318,0
-22.86888,-43.48318,0
-22.86888,-43.48318,0
-22.86894,-43.48318,0
-22.86894,-43.48318,0
-22.86894,-43.48318,0
-22.86894,-43.48318,0
-22.86894,-43.48318,0
-22.86895,-43.48317,0
-22.86884,-43.48317,0
-22.86891,-43.48317,0
-22.86885,-43.48317,0
-22.86886,-43.48317,0
-22.86883,-43.48317,0
-22.86896,-43.48317,0
-22.86886,-43.48317,0
-22.86883,-43.48317,0
-22.86883,-43.48317,0
-22.86893,-43.48317,0
-22.86888,-43.48317,0
-22.86892,-43.48317,0
-22.86885,-43.48317,0
-22.86887,-43.48316,0
-22.86893,-43.48316,0
-22.86887,-43.48316,0
-22.86896,-43.48316,0
-22.86892,-43.48316,0
-22.86895,-43.48316,0
-22.86892,-43.48316,0
-22.86897,-43.48315,0
-22.86897,-43.48315,0
-22.86892,-43.48315,0
-22.86892,-43.48315,0
-22.86913,-43.48314,0
-22.86913,-43.48314,0
-22.86904,-43.48313,0
-22.86912,-43.4831,0
-22.86879,-43.4831,0
-23.02018,-43.48308,3
-23.02022,-43.48303,3
-23.0202,-43.48303,3
-23.02026,-43.483,3
-23.02026,-43.483,3
-23.0198,-43.48299,3
-23.0198,-43.48299,3
-22.86891,-43.48298,0
-23.02049,-43.48298,3
-23.01812,-43.48296,3
-23.01981,-43.48296,3
-23.01981,-43.48296,3
-23.02061,-43.48294,3
-23.02061,-43.48294,3
-23.02061,-43.48294,3
-23.02061,-43.48294,3
-23.02049,-43.48294,3
-23.0198,-43.48294,3
-23.0198,-43.48294,3
-23.02057,-43.48293,3
-23.02057,-43.48293,3
-23.01981,-43.48293,3
-23.02056,-43.48292,3
-23.02063,-43.48292,3
-23.02077,-43.48291,3
-23.02077,-43.48291,3
-23.02067,-43.48291,3
-23.02064,-43.48291,3
-23.02079,-43.48291,3
-23.02068,-43.48291,3
-23.01981,-43.48289,3
-23.01981,-43.48289,3
-23.02076,-43.48289,3
-23.01978,-43.48289,3
-23.01983,-43.48289,3
-22.88215,-43.48289,0
-23.02073,-43.48288,3
-23.02078,-43.48288,3
-23.02078,-43.48288,3
-23.02072,-43.48288,3
-23.02081,-43.48288,3
-23.02068,-43.48288,3
-23.02078,-43.48288,3
-23.02076,-43.48288,3
-23.0208,-43.48288,3
-23.0208,-43.48288,3
-23.0208,-43.48288,3
-23.02092,-43.48288,3
-23.02078,-43.48287,3
-23.02078,-43.48287,3
-23.0208,-43.48287,3
-23.02077,-43.48287,3
-23.02078,-43.48287,3
-23.0208,-43.48287,3
-23.02078,-43.48287,3
-23.02082,-43.48287,3
-23.02082,-43.48287,3
-23.02075,-43.48287,3
-23.02074,-43.48287,3
-23.01979,-43.48287,3
-23.02088,-43.48286,3
-23.02079,-43.48286,3
-23.02081,-43.48286,3
-23.02086,-43.48286,3
-23.02075,-43.48286,3
-23.02075,-43.48286,3
-23.02079,-43.48286,3
-23.02081,-43.48286,3
-23.02085,-43.48286,3
-23.02079,-43.48286,3
-23.02074,-43.48286,3
-23.02076,-43.48286,3
-22.8822,-43.48286,0
-23.02086,-43.48286,3
-23.0208,-43.48286,3
-23.02091,-43.48286,3
-23.02091,-43.48286,3
-23.02086,-43.48285,3
-23.02089,-43.48285,3
-23.02089,-43.48285,3
-23.02091,-43.48285,3
-22.88217,-43.48285,0
-23.02091,-43.48285,3
-23.02091,-43.48285,3
-23.02082,-43.48285,3
-23.0209,-43.48285,3
-23.02091,-43.48285,3
-23.01976,-43.48285,3
-23.02084,-43.48285,3
-23.0209,-43.48285,3
-23.0209,-43.48285,3
-23.02085,-43.48285,3
-23.02037,-43.48285,3
-23.02091,-43.48285,3
-23.02085,-43.48284,3
-23.01979,-43.48284,3
-23.0209,-43.48284,3
-23.02091,-43.48284,3
-23.02081,-43.48284,3
-23.02094,-43.48284,3
-23.01969,-43.48284,3
-23.01978,-43.48284,3
-23.01978,-43.48284,3
-23.02033,-43.48284,3
-23.02092,-43.48284,3
-23.02092,-43.48284,3
-23.02095,-43.48284,3
-23.02095,-43.48284,3
-23.02092,-43.48284,3
-23.02084,-43.48284,3
-23.02084,-43.48284,3
-23.02092,-43.48284,3
-23.02093,-43.48283,3
-23.02089,-43.48283,3
-23.02092,-43.48283,3
-23.02093,-43.48283,3
-23.02091,-43.48283,3
-23.02087,-43.48283,3
-23.02087,-43.48283,3
-23.02102,-43.48283,3
-23.02091,-43.48283,3
-23.02091,-43.48283,3
-23.02097,-43.48283,3
-23.02097,-43.48283,3
-23.0209,-43.48283,3
-23.02094,-43.48283,3
-23.02094,-43.48283,3
-23.0209,-43.48283,3
-23.02093,-43.48283,3
-23.0209,-43.48283,3
-23.02073,-43.48283,3
-23.02073,-43.48283,3
-23.02087,-43.48283,3
-23.02091,-43.48282,3
-23.02094,-43.48282,3
-23.02035,-43.48282,3
-23.02093,-43.48282,3
-23.02093,-43.48282,3
-23.02088,-43.48281,3
-23.02094,-43.48281,3
-23.02093,-43.48281,3
-23.02093,-43.48281,3
-23.02091,-43.48281,3
-23.0208,-43.48281,3
-23.02094,-43.48281,3
-23.021,-43.48281,3
-23.02099,-43.48281,3
-23.02106,-43.48281,3
-23.0209,-43.48281,3
-23.02097,-43.48281,3
-23.02102,-43.48281,3
-23.02094,-43.48281,3
-23.02094,-43.48281,3
-23.02041,-43.48281,3
-23.02075,-43.4828,3
-23.01977,-43.4828,3
-23.0208,-43.4828,3
-23.02086,-43.4828,3
-23.02094,-43.4828,3
-23.02094,-43.4828,3
-23.02094,-43.4828,3
-23.02089,-43.4828,3
-23.02105,-43.4828,3
-23.02105,-43.4828,3
-23.0208,-43.4828,3
-23.0208,-43.4828,3
-23.0208,-43.4828,3
-23.02092,-43.48279,3
-23.02092,-43.48279,3
-23.02092,-43.48279,3
-23.02092,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02092,-43.48279,3
-23.01972,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.0208,-43.48279,3
-23.02079,-43.48279,3
-23.02085,-43.48279,3
-23.02085,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.02079,-43.48279,3
-23.01979,-43.48278,3
-23.02106,-43.48278,3
-23.01977,-43.48278,3
-23.02109,-43.48278,3
-23.02106,-43.48278,3
-23.02092,-43.48278,3
-23.02092,-43.48278,3
-23.02081,-43.48278,3
-23.02081,-43.48278,3
-23.02105,-43.48278,3
-23.02113,-43.48277,3
-23.0209,-43.48277,3
-23.01973,-43.48277,3
-23.01962,-43.48277,3
-23.02114,-43.48277,3
-23.02112,-43.48275,3
-23.02112,-43.48275,3
-23.02112,-43.48275,3
-23.01975,-43.48275,3
-23.01975,-43.48275,3
-23.01976,-43.48275,3
-23.01976,-43.48275,3
-23.02116,-43.48275,3
-23.02118,-43.48275,3
-22.86932,-43.48275,0
-23.0193,-43.48275,3
-23.02117,-43.48274,3
-23.02119,-43.48273,3
-23.01974,-43.48273,3
-23.01972,-43.48273,3
-23.01971,-43.48273,3
-23.01971,-43.48273,3
-23.01971,-43.48273,3
-23.02082,-43.48272,3
-23.01973,-43.48272,3
-23.01973,-43.48272,3
-23.02076,-43.48272,3
-23.02118,-43.48271,3
-22.87411,-43.48271,0
-23.01973,-43.48271,3
-22.8823,-43.48271,0
-23.02132,-43.4827,3
-23.01974,-43.4827,3
-23.0208,-43.4827,3
-23.01973,-43.4827,3
-22.8741,-43.48269,0
-23.01971,-43.48269,3
-23.01971,-43.48269,3
-23.01974,-43.48269,3
-23.01974,-43.48269,3
-22.88227,-43.48268,0
-23.0197,-43.48268,3
-23.0197,-43.48268,3
-23.0197,-43.48268,3
-22.88212,-43.48267,0
-22.88228,-43.48267,0
-22.88206,-43.48267,0
-22.88208,-43.48265,0
-23.01972,-43.48265,3
-23.01972,-43.48265,3
-23.01971,-43.48265,3
-22.8741,-43.48264,0
-23.01972,-43.48264,3
-23.01972,-43.48264,3
-22.88228,-43.48263,0
-23.0197,-43.48263,3
-23.0197,-43.48263,3
-22.88226,-43.48263,0
-23.02156,-43.48262,3
-22.86888,-43.48261,0
-23.01971,-43.48261,3
-23.01971,-43.48261,3
-23.01968,-43.48261,3
-23.01968,-43.48261,3
-23.01968,-43.48261,3
-22.88205,-43.48261,0
-23.02162,-43.4826,3
-23.0197,-43.48259,3
-23.0197,-43.48259,3
-23.01971,-43.48258,3
-23.01971,-43.48258,3
-22.88219,-43.48254,0
-23.02207,-43.48252,3
-23.02195,-43.48251,3
-22.89059,-43.4825,2
-22.88219,-43.48247,0
-23.02153,-43.48246,3
-23.02201,-43.48242,3
-23.02178,-43.48241,3
-23.02178,-43.48241,3
-22.89051,-43.48241,2
-23.02186,-43.48241,3
-23.02177,-43.4824,3
-23.02177,-43.4824,3
-23.02189,-43.4824,3
-23.02189,-43.4824,3
-23.0218,-43.48239,3
-23.0218,-43.48239,3
-22.8905,-43.48239,2
-23.0218,-43.48238,3
-23.0219,-43.48238,3
-23.0219,-43.48238,3
-23.02193,-43.48237,3
-22.8555,-43.48237,0
-22.89051,-43.48236,2
-22.89047,-43.48236,2
-23.0219,-43.48236,3
-23.02195,-43.48236,3
-23.02195,-43.48236,3
-23.02191,-43.48235,3
-23.02191,-43.48235,3
-22.85551,-43.48235,0
-22.89051,-43.48235,2
-23.01962,-43.48234,3
-22.85549,-43.48233,0
-23.01964,-43.48233,3
-22.89047,-43.4823,2
-23.01965,-43.4823,3
-22.89039,-43.48229,2
-23.01962,-43.48229,3
-22.85549,-43.48229,0
-22.86857,-43.48228,0
-22.85551,-43.48227,0
-22.8905,-43.48227,2
-22.8904,-43.48227,2
-22.8555,-43.48226,0
-22.85549,-43.48226,0
-23.01962,-43.48225,3
-23.01962,-43.48225,3
-23.01961,-43.48224,3
-22.85553,-43.48224,0
-22.85553,-43.48224,0
-23.01961,-43.48223,3
-23.01961,-43.48223,3
-23.01961,-43.48223,3
-22.85552,-43.48222,0
-22.85552,-43.48218,0
-22.85554,-43.48218,0
-23.01958,-43.48215,3
-23.01957,-43.4821,3
-23.01957,-43.4821,3
-22.89037,-43.4821,2
-22.89035,-43.48209,2
-23.0196,-43.48206,3
-23.01954,-43.48204,3
-23.01958,-43.48203,3
-23.01958,-43.48203,3
-23.01958,-43.48203,3
-23.01955,-43.48202,3
-23.01957,-43.48201,3
-23.01957,-43.48201,3
-23.01955,-43.48201,3
-23.01956,-43.48201,3
-23.01956,-43.48201,3
-23.01955,-43.482,3
-23.01956,-43.482,3
-23.01954,-43.482,3
-23.01955,-43.48199,3
-23.01956,-43.48199,3
-23.01954,-43.48198,3
-23.01954,-43.48198,3
-23.01956,-43.48198,3
-23.01953,-43.48198,3
-23.01955,-43.48198,3
-23.01955,-43.48197,3
-23.01952,-43.48196,3
-23.02395,-43.48196,3
-23.0195,-43.48191,3
-23.01859,-43.48191,3
-23.01951,-43.48188,3
-23.01951,-43.48188,3
-23.0195,-43.48188,3
-23.0195,-43.48188,3
-23.0195,-43.48188,3
-23.01864,-43.48187,3
-23.01953,-43.48185,3
-23.01953,-43.48185,3
-23.01951,-43.48183,3
-23.01949,-43.48182,3
-23.01953,-43.48182,3
-23.01947,-43.48181,3
-23.01947,-43.48181,3
-23.0195,-43.48181,3
-23.01948,-43.48179,3
-23.01795,-43.48178,3
-22.98801,-43.48178,0
-22.98801,-43.48178,0
-23.02409,-43.48174,3
-23.02409,-43.48174,3
-23.0243,-43.48174,3
-23.0241,-43.48173,3
-23.02425,-43.4817,3
-23.02435,-43.4817,3
-23.02462,-43.4817,3
-23.01952,-43.48169,3
-23.01952,-43.48169,3
-23.0195,-43.48169,3
-23.0195,-43.48169,3
-23.02432,-43.48168,3
-23.02432,-43.48168,3
-23.02427,-43.48168,3
-23.0247,-43.48168,3
-23.02426,-43.48167,3
-23.0248,-43.48167,3
-23.02432,-43.48167,3
-23.02432,-43.48167,3
-23.0248,-43.48167,3
-23.02428,-43.48166,3
-23.02442,-43.48166,3
-23.02442,-43.48166,3
-23.01949,-43.48164,3
-23.01949,-43.48164,3
-23.0248,-43.48164,3
-23.02437,-43.48164,3
-23.02485,-43.48163,3
-23.02428,-43.4816,3
-23.02433,-43.48159,3
-23.0186,-43.48159,3
-23.025,-43.48151,3
-22.89259,-43.48145,2
-23.01941,-43.48143,3
-22.89264,-43.4814,2
-23.01941,-43.48127,3
-23.01927,-43.48098,3
-22.8741,-43.48084,0
-22.87412,-43.4808,0
-22.87411,-43.4808,0
-22.87413,-43.48079,0
-22.88657,-43.48079,0
-22.8864,-43.48077,0
-22.8866,-43.48076,0
-22.88104,-43.48067,0
-22.88097,-43.48039,0
-22.8741,-43.48031,0
-22.88829,-43.48029,0
-22.88846,-43.48022,0
-22.8809,-43.48014,0
-22.88077,-43.48011,0
-22.88631,-43.47991,0
-22.8681,-43.4799,0
-22.86809,-43.47987,0
-22.86791,-43.47971,0
-22.8679,-43.47971,0
-22.86784,-43.4797,0
-22.87038,-43.47939,0
-22.87044,-43.47938,0
-23.03055,-43.47937,0
-22.87041,-43.47937,0
-22.8704,-43.47936,0
-22.87042,-43.47936,0
-22.87042,-43.47936,0
-22.87042,-43.47935,0
-22.8704,-43.47935,0
-22.87042,-43.47935,0
-22.87041,-43.47935,0
-22.87041,-43.47935,0
-22.8704,-43.47935,0
-22.87041,-43.47934,0
-22.87041,-43.47934,0
-22.87041,-43.47934,0
-22.87041,-43.47934,0
-22.87039,-43.47934,0
-22.87038,-43.47932,0
-22.87046,-43.47926,0
-22.8704,-43.47915,0
-22.87042,-43.47914,0
-22.87039,-43.47913,0
-22.86704,-43.47887,0
-22.8802,-43.47878,0
-22.88,-43.47819,0
-22.8741,-43.47796,0
-22.87415,-43.47795,0
-22.87413,-43.47795,0
-22.87412,-43.47794,0
-22.87983,-43.4779,0
-22.87984,-43.47787,0
-23.01669,-43.47766,3
-22.87023,-43.47756,0
-22.8705,-43.47755,0
-22.87044,-43.47755,0
-22.87041,-43.47755,0
-22.87226,-43.47752,0
-22.87048,-43.47752,0
-22.87226,-43.47751,0
-22.88046,-43.47748,0
-22.88046,-43.47739,0
-22.88045,-43.47736,0
-22.88047,-43.47736,0
-22.88048,-43.47729,0
-22.88048,-43.47729,0
-22.86542,-43.47716,0
-22.98694,-43.47697,0
-22.8651,-43.47593,0
-22.87413,-43.47585,0
-22.88621,-43.47563,0
-22.88622,-43.47563,0
-22.8862,-43.47559,0
-22.88621,-43.47556,0
-22.88037,-43.47552,0
-22.87834,-43.47486,0
-22.87837,-43.47483,0
-22.8783,-43.47472,0
-22.87831,-43.47472,0
-22.86438,-43.4744,0
-22.87812,-43.47435,0
-23.03044,-43.4739,0
-22.88036,-43.47387,4
-22.88039,-43.47387,4
-22.88039,-43.47383,4
-22.88037,-43.47383,4
-22.88033,-43.47382,4
-22.88038,-43.47382,4
